,time,date,stock_code
334,2025-03-18 15:00:00+08:00,2025-03-18 15:00:00+08:00,HSI
335,2025-03-18 16:00:00+08:00,2025-03-18 16:00:00+08:00,HSI
336,2025-03-19 09:00:00+08:00,2025-03-19 09:00:00+08:00,HSI
337,2025-03-19 10:00:00+08:00,2025-03-19 10:00:00+08:00,HSI
338,2025-03-19 11:00:00+08:00,2025-03-19 11:00:00+08:00,HSI
339,2025-03-19 12:00:00+08:00,2025-03-19 12:00:00+08:00,HSI
340,2025-03-19 13:00:00+08:00,2025-03-19 13:00:00+08:00,HSI
341,2025-03-19 14:00:00+08:00,2025-03-19 14:00:00+08:00,HSI
342,2025-03-19 15:00:00+08:00,2025-03-19 15:00:00+08:00,HSI
343,2025-03-19 16:00:00+08:00,2025-03-19 16:00:00+08:00,HSI
344,2025-03-20 09:00:00+08:00,2025-03-20 09:00:00+08:00,HSI
345,2025-03-20 10:00:00+08:00,2025-03-20 10:00:00+08:00,HSI
346,2025-03-20 11:00:00+08:00,2025-03-20 11:00:00+08:00,HSI
