,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
cs_base_day_current_hour_minus,,,0.0101896,,0.0470652,-0.00131023,0.0011635,0.024171,-0.00627704,-0.0144665,-0.00809885,-0.00211774,0.0470652,0.000881274,0.00469317,-0.0171855,,,,,,,,,-0.00802156,-0.00222475,0.184065,-0.0305869,-0.00871288,-0.000717973,-0.00296096,-0.00261916,-0.00173233,,-0.0101691,-0.00810913,-0.00716117,0.0138475,0.220717,-0.00399963,-0.00229408,-0.205957,0.141708,-0.00122304,-0.00101186,0.00225497,0.00618705,0.00185544,-0.000315243,0.00135154,-0.00149146,-0.00225497,-0.00618705,-0.00136476,0.000692636,-0.0146346,0.440395,0.00399963,0.00229408,0.322298,-0.238317,-0.0062971,-0.000491324,0.000394538,-0.00518325,0.00515588,-0.00468441,-0.020106,-0.0288743,0.00298287,-0.00990485,-0.0144422,-0.00873102,-0.00738491,-0.0242881,-0.00298287,0.00990485,0.0224683,0.043326,-0.00216255,0.00189112,-0.000394538,0.00518325,-0.0039054,0.00393298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00876634,0.00124116,-0.732459,-0.00360516,0.029631,-0.00257949,0.0587794,-0.00103773,1,0.00594714,-0.0209274,0.00199637,-0.272413,0.00112537,-0.526343,-0.00132792,0.0110138,-0.00129635,-0.472873,0.0010212,-0.454116,0.00069932,0.0494746,-0.00383142,0.0604256,-0.00187109,0.654932,0.00149458,-0.0650554,0.00460573,0.26552,-0.00085623,0.687211,0.00298193,-0.0115827,0.00106741,,,0.0101896,,-0.00183046
cs_base_day_current_month,,,-0.00135533,,0.00286853,-0.0130222,-0.00600909,-0.00177456,0.0209447,0.124365,-0.0868115,0.046536,0.00286853,-0.0112733,0.0530614,0.0468897,,,,,,,,,-0.115127,0.0124463,0.00466412,0.00758377,-0.149896,-0.00270001,0.000350877,0.0118932,0.0382633,,0.041268,-0.114453,-0.121606,0.00279414,0.00117164,-0.00132106,0.00365116,-0.00271874,-0.00126743,-0.0129001,-0.000187935,0.00157372,0.00275643,0.0150062,-0.0137645,-0.00501812,-0.00954033,-0.00157372,-0.00275643,-0.015541,0.0233784,-0.0013627,-0.00604821,0.00132106,-0.00365116,0.0051657,0.00616157,-0.0015637,0.25483,-0.0146813,-0.0580449,0.326456,-0.124787,0.110832,-0.0406749,-0.170807,-0.015819,-0.0517696,0.11705,-0.0919032,0.0064368,0.170807,0.015819,0.0520067,-0.0758994,0.0304859,0.105394,0.0146813,0.0580449,-0.283444,0.118565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00456927,0.00103016,-0.00380547,-0.684299,0.00344673,-0.01486,0.00385352,0.00976922,0.00594714,1,0.00961749,-0.00723215,-0.00337592,0.00149782,-0.00345252,-0.48821,0.025317,-0.169806,-0.00228342,0.00276966,-0.00816164,-0.491487,-0.0224368,-0.174776,0.00380749,-0.00688434,0.00796274,0.579573,0.0154335,0.0783704,0.00276474,0.00465644,0.00430643,0.657271,-0.0179986,0.10172,,,-0.00135533,,0.00842595
cs_base_day_current_year,,,0.000115636,,0.00118508,0.00419491,-0.00315424,6.52341e-05,0.087074,-0.290396,0.24265,-0.037583,0.00118508,0.00178306,0.00354741,-0.165879,,,,,,,,,0.0470409,0.00327139,-0.0135517,-0.0223221,0.0481457,0.00366223,0.0189428,-0.0289133,0.00973464,,0.00200388,0.0482363,0.0542573,0.0020307,-0.00976631,-0.00086135,-0.000384169,0.00925569,0.00851862,0.00609961,-0.0205905,-0.00336096,0.00591238,0.0114567,0.0190647,-0.00311217,0.00266108,0.00336096,-0.00591238,-0.00934618,-0.0124862,-0.00176906,0.0268714,0.00086135,0.000384169,0.00156803,-0.0531027,0.0863649,0.0142104,-0.0857246,-0.0378637,-0.00338007,0.0305423,-0.311997,0.384165,0.405753,0.493807,0.570803,-0.204347,0.268739,0.362303,-0.405753,-0.493807,-0.496457,0.249569,-0.0435753,0.0470587,0.0857246,0.0378637,-0.0537078,-0.0488269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117263,0.0153239,0.0156642,-0.0262925,-0.799896,-0.0270138,-0.0099405,-0.00901326,-0.0209274,0.00961749,1,-0.0299844,0.00985403,0.014662,0.0242498,-0.0208986,-0.593996,-0.017087,0.0037996,0.000429544,0.0561394,-0.0492691,-0.457332,0.0134831,-0.00759555,-0.00779568,-0.0468277,0.0374907,0.63666,0.0273321,-0.00707099,-0.00877821,-0.0247743,0.0146816,0.747716,-0.00957563,,,0.000115636,,-0.0943835
cs_base_day_current_month_minus,,,0.00579187,,0.00118779,-0.00804256,-0.0106789,0.00200735,0.0501849,-0.0233639,0.0815729,0.0439782,0.00118779,-0.00928529,0.0124669,0.0254319,,,,,,,,,0.136656,0.00824698,0.00310268,0.00176463,0.158462,-0.0147242,-0.00748078,-0.0713498,-0.0445855,,0.0067181,0.136554,0.135398,0.000981194,0.00113846,-0.00040812,-0.000113977,-0.00363049,0.00263649,-0.00883312,0.0101704,0.00403723,-0.00838321,-0.0317154,-0.0114471,-0.00941096,-0.0158169,-0.00403723,0.00838321,0.0438492,0.00208968,0.00147585,0.00486201,0.00040812,0.000113977,0.000140817,-0.00284165,0.0291178,0.113707,0.0299021,0.0618906,-0.253427,0.123112,-0.0159731,-0.0080559,0.0800414,-0.0123041,-0.00533134,-0.0393792,0.0869021,-0.0212215,-0.0800414,0.0123041,-0.0302616,0.0198586,0.0128596,0.294511,-0.0299021,-0.0618906,0.299516,-0.14007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00224821,-0.0115266,-0.00235874,0.0129905,-0.00773646,-0.705112,0.000590829,-0.00650509,0.00199637,-0.00723215,-0.0299844,1,-0.00185686,-0.00882388,-0.00457249,-0.1618,-0.0239465,-0.503846,-0.00360407,0.00760165,-0.00267943,-0.183038,0.00753778,-0.498508,0.00297181,0.0113914,0.000891599,0.0472877,0.00988969,0.593594,0.000832373,-0.0077437,0.00471921,0.1125,-0.00115392,0.675181,,,0.00579187,,0.0167883
cs_base_hour_minus_current_hour,,,-0.00270293,,-0.0266199,-0.00042743,-0.00139183,-0.00249584,-0.000715226,-0.00168633,-0.00770992,0.00200136,-0.0266199,-0.00106697,-0.00220046,-0.00121365,,,,,,,,,0.012061,0.00169501,-0.251717,0.110679,0.0120892,0.00742208,0.00308445,0.0169413,0.00192652,,0.00937729,0.0121905,0.010947,0.0119867,-0.305357,-0.00366048,-3.74994e-05,0.374305,0.277505,-0.000390606,-0.00024015,-0.000406641,-0.00327243,-0.000574825,0.00202148,-0.00150599,0.00124387,0.000406641,0.00327243,0.000887965,-0.00299278,-0.017997,0.310325,0.00366048,3.74994e-05,-0.290673,-0.251106,-0.000549665,-0.000370283,0.000647314,0.000757457,-0.00776715,0.00860681,-0.00287349,0.0123502,0.00312459,0.00962995,0.0176735,-0.0159041,-0.00812278,0.01097,-0.00312459,-0.00962995,-0.00644018,0.0151496,0.00190535,0.000712135,-0.000647314,-0.000757457,0.00512637,-0.00822325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635091,0.00295494,0.094864,0.00170458,0.000733666,0.00321515,-0.406305,-0.00106447,-0.272413,-0.00337592,0.00985403,-0.00185686,1,0.000648594,-0.0373064,0.00387562,0.005105,0.000502416,0.559847,-0.000863918,0.0145697,-0.0019808,0.00596338,0.00399297,-0.429369,-0.00189692,-0.115848,0.00388492,-0.00667425,-0.00697924,-0.890497,0.000441776,-0.0876197,-0.00610202,0.00344041,-2.87374e-05,,,-0.00270293,,-0.0152355
cs_base_hour_minus_current_day,,,-0.00150053,,-0.00257755,-0.0200877,-0.000535334,0.000626678,0.000316264,0.00706492,-0.0115495,-0.00178534,-0.00257755,-0.0240642,-0.0136808,0.0100453,,,,,,,,,0.00631781,-0.00244002,-0.000346838,-0.00669015,0.00613476,0.0021971,0.0132229,0.00926227,0.011029,,-0.00743831,0.00605717,0.007215,-0.00259301,-0.00041004,0.00196384,0.00448408,0.00094624,0.00222376,0.0169961,-0.343773,-8.93876e-05,-0.00187711,0.118851,0.324082,-0.0139792,0.241554,8.93876e-05,0.00187711,-0.104651,-0.278325,0.000294911,0.00374742,-0.00196384,-0.00448408,-0.00144317,-0.00426524,0.000683517,-0.00210407,0.00908633,0.0118446,0.00202976,-0.00116922,0.0059811,0.00477046,0.000591177,0.0174706,0.0187188,0.000120344,-0.00863509,0.0106422,-0.000591177,-0.0174706,-0.0120932,0.000954957,-0.00120141,-0.00817681,-0.00908633,-0.0118446,-0.00282579,0.00282685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013336,0.66326,-0.00241881,0.000280288,-0.00496957,0.0044634,1.04717e-05,-0.488759,0.00112537,0.00149782,0.014662,-0.00882388,0.000648594,1,-0.00413662,0.000134707,-0.00537191,-0.00662529,-0.00167854,0.581041,-4.90855e-05,0.00497579,-0.00999205,-0.000874412,-0.00032582,-0.488745,0.000968681,-0.00334802,0.00409218,-0.00393025,0.000238314,-0.873742,0.00322402,0.000456248,0.0141513,0.00183295,,,-0.00150053,,-0.00169075
cs_base_hour_minus_current_hour_minus,,,-0.0024727,,0.00230503,0.000613103,0.000172769,-0.0503799,0.00790621,0.0175363,0.00921012,-0.00143942,0.00230503,-0.00223928,-0.00417891,0.0200387,,,,,,,,,0.00400265,-0.000165989,-0.00855782,-0.0451325,0.00451472,-0.00305983,-0.00364977,-0.00736122,-0.00250069,,-0.00284292,0.00390417,0.00420716,-0.0130821,0.228783,0.00616506,-0.00141243,-0.0851194,-0.388675,0.000262316,0.00399782,-0.00146468,-0.00818534,-0.00306384,-0.00140806,0.000165167,-0.00108937,0.00146468,0.00818534,0.0024148,0.00185301,0.0114622,-0.624221,-0.00616506,0.00141243,0.133136,0.526864,0.00781343,0.00186657,-0.00283993,0.00451509,-0.00371096,0.00141564,0.0234415,0.032776,-0.00209099,0.0120194,0.0130989,0.0130315,0.00874268,0.0262398,0.00209099,-0.0120194,-0.0218379,-0.0492655,-0.00159632,-0.000431152,0.00283993,-0.00451509,0.000764993,-0.00359438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0373289,-0.00444072,0.723801,-0.000396082,-0.0336108,0.00198885,-0.0252652,0.00257957,-0.526343,-0.00345252,0.0242498,-0.00457249,-0.0373064,-0.00413662,1,-0.00230554,-0.0165409,0.00256741,0.352169,-0.00264801,0.554297,-0.00170387,-0.0588832,0.00493485,-0.16702,0.00435932,-0.592065,0.000407056,0.0734251,-0.00328529,-0.0475023,0.00275983,-0.878437,0.000684099,0.016196,-0.00325361,,,-0.0024727,,0.00602356
cs_base_hour_minus_current_month,,,-0.0078792,,-0.00211099,-0.00155597,-0.00209237,0.00188005,-0.060466,-0.155011,0.123081,0.0469127,-0.00211099,-0.00222483,-0.0745403,-0.123522,,,,,,,,,0.140606,-0.0400094,-0.00406404,0.00649772,0.119085,-0.0515562,-0.00723812,0.00386958,0.0595031,,0.00474899,0.137871,0.136765,-0.00186336,-0.0031349,0.00216814,0.00185598,0.00331785,0.00419067,-0.00174841,0.00132127,-5.4205e-05,-0.00501563,-0.0103374,0.00160236,-0.00196577,-0.00144451,5.4205e-05,0.00501563,0.0187298,-0.0128798,0.00186317,0.0010949,-0.00216814,-0.00185598,-0.00483631,-0.00284459,-0.02314,-0.355489,0.0563204,-0.00846273,0.129013,0.340162,-0.14315,0.0565991,0.202585,0.00484439,0.0265362,-0.153562,0.128424,-0.0325549,-0.202585,-0.00484439,-0.0125217,0.119396,0.0292665,0.250775,-0.0563204,0.00846273,-0.116209,-0.306981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00399389,0.00120529,-0.00177928,0.653783,0.00953101,0.089917,-0.00279222,-0.0118846,-0.00132792,-0.48821,-0.0208986,-0.1618,0.00387562,0.000134707,-0.00230554,1,-0.0279825,-0.0340307,0.000159699,0.00504486,0.00123127,0.565853,0.0537722,0.0606477,-0.00186058,0.000922292,0.00165773,-0.473752,-0.0492236,-0.157744,-0.00264306,-0.0060981,0.00016069,-0.873471,0.00951867,-0.034087,,,-0.0078792,,-0.00600893
cs_base_hour_minus_current_year,,,-0.00091413,,-0.00144725,-0.0065671,0.000463387,-0.00119442,-0.0790957,0.497974,-0.411245,0.0483388,-0.00144725,-0.00478913,0.0231975,0.325494,,,,,,,,,-0.162088,-0.00913955,-0.00758314,0.0215305,-0.162846,0.00191673,-0.0199561,0.0216088,0.000695295,,0.000833872,-0.161741,-0.163079,-0.00093506,-0.00556037,0.000676897,-3.905e-05,0.00583871,0.00325292,-0.00778069,0.0122531,0.00413478,-0.00481564,-0.0048629,-0.00752104,-9.35774e-05,0.00304808,-0.00413478,0.00481564,0.00595365,0.00460065,0.000518602,-0.0191105,-0.000676897,3.905e-05,-0.0059871,0.0215984,-0.0839865,0.0350555,0.0923215,0.0328767,0.0735098,-0.107655,0.520859,-0.507504,-0.737766,-0.196064,-0.208713,0.571698,-0.452822,0.0375055,0.737766,0.196064,0.291801,-0.414767,0.0490981,0.00225583,-0.0923215,-0.0328767,-0.0677787,0.0670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00618103,-0.00810708,-0.0157819,0.0224772,0.676512,0.0162358,-0.00504548,0.00533673,0.0110138,0.025317,-0.593996,-0.0239465,0.005105,-0.00537191,-0.0165409,-0.0279825,1,0.00465156,0.00280478,-0.000405581,-0.0242271,0.0159744,0.568239,-0.0126817,-0.00441122,0.00443218,0.0326203,-0.0734806,-0.576012,0.0022368,-0.00365873,0.00327409,0.0116203,0.0563958,-0.845412,-0.0257345,,,-0.00091413,,0.25224
cs_base_hour_minus_current_month_minus,,,0.00542197,,-0.00460857,0.00920118,0.00751232,0.00206863,0.0340489,0.0920512,-0.0111218,-0.0358906,-0.00460857,0.00554146,0.0215332,0.113036,,,,,,,,,-0.0380073,0.0320511,0.000173097,-0.0132529,-0.0256068,0.0295607,0.0190114,0.0385508,0.00703088,,-0.0415689,-0.0355463,-0.0283162,-0.00463728,0.000712452,0.00531279,-0.0034396,0.000704615,-0.00209638,0.00734506,0.0178557,0.00536707,0.0186843,-0.00095642,-0.0115171,0.00778107,-0.00145933,-0.00536707,-0.0186843,-0.0126053,0.0240791,0.00236231,-0.00354421,-0.00531279,0.0034396,-7.1706e-05,0.00525198,0.0221008,0.235207,-0.0569447,0.0249215,-0.114451,-0.298061,0.0872797,-0.0425156,-0.0823012,-0.0195356,-0.0381458,0.06571,-0.00850755,-0.00987366,0.0823012,0.0195356,0.00888442,-0.0544016,0.00800608,-0.368334,0.0569447,-0.0249215,0.138652,0.3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000527656,-0.00841629,0.00249812,0.0964556,-0.00288387,0.682791,0.000362206,0.00702611,-0.00129635,-0.169806,-0.017087,-0.503846,0.000502416,-0.00662529,0.00256741,-0.0340307,0.00465156,1,0.00232442,0.00140762,-0.000931744,0.0756274,-0.0158402,0.595294,-0.00160744,-0.000523852,-0.000606197,-0.169029,0.0235909,-0.514092,-0.000173548,0.0087074,-0.00200934,-0.0315063,-0.0160521,-0.876965,,,0.00542197,,0.0867609
cs_base_month_current_hour,,,-0.0068313,,-0.00915731,0.000124823,0.000333471,-0.0396518,-0.00166243,0.000195948,-0.00307296,0.00139661,-0.00915731,-0.000173241,-0.00165909,-0.00052583,,,,,,,,,0.00602786,0.00221211,-0.511991,0.0537614,0.00614608,0.00330172,0.00514436,0.00832401,0.00342128,,0.0134607,0.00620205,0.00514328,0.00379052,0.0163703,-0.000919127,0.00432754,0.183556,-0.503662,0.000126641,-0.000159694,0.000218639,0.00104145,-6.57062e-05,0.000451762,0.000151402,0.00151147,-0.000218639,-0.00104145,0.000771889,-0.000863756,-0.0072844,-0.285705,0.000919127,-0.00432754,-0.146713,0.458813,-0.00170457,0.000414274,0.00161991,0.000755701,-0.00343503,0.00250268,-0.00060866,0.00707866,0.000748083,0.00277762,0.00613011,-0.00804961,-0.00333976,0.00508116,-0.000748083,-0.00277762,-0.000957527,0.00736754,0.0014462,-0.000400787,-0.00161991,-0.000755701,0.00187914,-0.00266295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382427,-0.000140652,0.34411,0.000388731,0.000490038,0.00285708,-0.573533,0.000477054,-0.472873,-0.00228342,0.0037996,-0.00360407,0.559847,-0.00167854,0.352169,0.000159699,0.00280478,0.00232442,1,-0.00146915,0.0444897,8.02819e-05,0.00373484,0.00476718,-0.535648,0.000339956,-0.147875,0.000520686,-0.00405242,-0.00478999,-0.680422,0.00160561,-0.389857,-0.00154303,0.000313968,-0.00218179,,,-0.0068313,,-0.00863492
cs_base_month_current_day,,,-0.00762971,,0.000134126,-0.0140981,-0.0487112,0.00103017,-0.0121651,-0.000903821,-0.0108774,-0.00454615,0.000134126,0.0150099,-0.00644806,-0.00813689,,,,,,,,,0.00783729,-0.000625134,0.00094491,4.76117e-06,0.00771676,0.00754637,-0.0110596,0.0258066,-0.00276257,,-0.0024492,0.00781556,0.00914862,-8.73687e-06,0.00112616,0.000375799,0.00385385,-0.000776913,0.000460241,0.012986,-0.259523,0.000215925,-0.00792729,-0.131654,-0.330564,-0.0143273,-0.284878,-0.000215925,0.00792729,0.111532,0.288323,0.000801421,0.00171466,-0.000375799,-0.00385385,0.00064634,-0.0010895,-0.0124885,0.00362422,0.00869881,0.00979474,-0.0001487,0.0054913,-0.000761013,-0.000752521,0.00293986,0.0114904,0.0116019,0.00207545,-0.00949121,0.00445629,-0.00293986,-0.0114904,-0.0060295,-0.00050665,-0.00570237,0.0118047,-0.00869881,-0.00979474,-0.00381324,-0.00803599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000473674,0.321945,-0.00108532,0.000769062,0.0064769,-0.00776678,0.000305528,-0.4888,0.0010212,0.00276966,0.000429544,0.00760165,-0.000863918,0.581041,-0.00264801,0.00504486,-0.000405581,0.00140762,-0.00146915,1,-0.00180655,0.000754224,-0.00465972,0.00739603,0.000701656,-0.491152,0.000883645,0.000538079,-0.00575062,0.00378992,0.000677617,-0.693277,0.00262511,-0.00292912,0.00654895,-0.0013795,,,-0.00762971,,0.00470748
cs_base_month_current_hour_minus,,,-0.0059868,,-0.0397157,0.0017446,-0.000805984,-0.0321822,0.0154392,0.0302886,0.0110627,0.00105543,-0.0397157,-0.00108822,-0.00884546,0.0369879,,,,,,,,,0.0213042,0.00232767,-0.0788763,0.062199,0.0225089,0.00408974,-0.00289106,0.00808276,-0.00167863,,0.00661564,0.0213201,0.0201957,-0.0136855,-0.310039,0.00231277,-0.00205807,0.146115,0.245069,0.00183974,-0.000992673,-0.00214362,-0.0021762,-0.00158167,0.00277094,-0.00082222,0.000273724,0.00214362,0.0021762,0.0015247,-0.00216912,0.0166919,-0.531632,-0.00231277,0.00205807,-0.174139,-0.184893,0.0156129,0.00137424,-0.00478222,0.00781552,-0.0143728,0.011061,0.0406824,0.0728425,-0.000972556,0.0306626,0.0440255,0.00593183,0.00929359,0.0598782,0.000972556,-0.0306626,-0.0507398,-0.0763865,0.000860904,-0.0018814,0.00478222,-0.00781552,0.00719253,-0.0124782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0811274,0.00169499,0.260328,0.000580134,-0.064449,0.00166069,-0.0744723,-0.00128369,-0.454116,-0.00816164,0.0561394,-0.00267943,0.0145697,-4.90855e-05,0.554297,0.00123127,-0.0242271,-0.000931744,0.0444897,-0.00180655,1,-0.00425411,-0.102453,0.00518595,-0.0799271,-1.93927e-05,-0.434664,0.00589569,0.133939,-0.00626016,0.0527387,9.09029e-05,-0.702356,-0.00646373,0.0320818,5.50711e-05,,,-0.0059868,,-0.0065951
cs_base_month_current_month,,,0.00282593,,0.000306028,-0.0013032,0.00532277,0.000830636,-0.019922,-0.0275713,0.001859,-0.0772772,0.000306028,-0.000895649,-0.0858272,0.0899089,,,,,,,,,-0.108367,0.0122897,0.000492986,0.00469298,-0.14465,-0.0348418,-0.014662,0.0679909,0.0471528,,0.0221043,-0.109154,-0.113598,0.00011519,0.00199217,0.000494163,0.00245102,-0.00105942,-0.00235065,-0.00153802,0.000452872,0.000183769,0.0016148,-0.0092256,0.0146181,0.00419935,0.0116491,-0.000183769,-0.0016148,0.0133139,-0.030669,0.00088418,-0.00120835,-0.000494163,-0.00245102,-0.00183745,0.00487342,0.00868545,-0.270776,-0.0128653,0.0346218,-0.141704,-0.332117,-0.0238576,-0.00565864,0.017638,0.00972278,0.0239973,-0.0254159,-0.00140479,0.0206643,-0.017638,-0.00972278,-0.0424095,0.00147913,-0.0439406,-0.308771,0.0128653,-0.0346218,0.121119,0.282806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00092858,0.00616527,-0.000426156,0.296289,0.0331149,0.240719,0.000197768,-0.0118685,0.00069932,-0.491487,-0.0492691,-0.183038,-0.0019808,0.00497579,-0.00170387,0.565853,0.0159744,0.0756274,8.02819e-05,0.000754224,-0.00425411,1,0.0117909,-0.00737331,-0.000130144,-0.00278115,0.00259831,-0.465995,-0.0352538,-0.178889,0.00128046,-0.0068701,0.00158259,-0.688644,-0.0155367,-0.0173792,,,0.00282593,,0.0132671
