,time,Open_x,High_x,Low_x,Close_x,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,Open_y,High_y,Low_y,Close_y,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
730,2019-09-30 13:00:00+08:00,26047,26158,26032,26090,0,0,4315,0,17,17,35,19,37,10,4,50,17,33,16,28,0,0,0,0,0,0,0,0,2019,9,30,13,0,3,False,True,False,True,False,False,273,40,8,2,-0.587785,0.809017,-0.5,-0.866025,2,11,0.587785,0.809017,-1,-1.83697e-16,5,10,-0.587785,-0.809017,0.866025,-0.5,6,4,0.587785,-0.809017,0.866025,0.5,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,3,4,7,8,8,0,5,2,8,3,7,3,8,3,10,6,3,3,6,1,5,2,4,0,10,1,6,3,2,0,2,3,3,5,10,26047,26158,26032,26090,0,0,4315,0,26050
731,2019-09-30 15:00:00+08:00,26091,26115,26001,26050,0,0,3143,0,15,17,35,14,37,10,4,50,15,35,16,28,0,0,0,0,0,0,0,0,2019,9,30,15,0,3,False,True,False,True,False,False,273,40,7,3,0,1,-0.866025,-0.5,2,11,0.587785,0.809017,-1,-1.83697e-16,5,10,-0.587785,-0.809017,0.866025,-0.5,4,2,1.22465e-16,-1,1,6.12323e-17,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,3,1,7,8,8,1,5,5,8,3,7,0,8,2,10,6,3,1,6,4,5,2,4,2,10,2,6,3,2,2,2,4,3,5,10,26091,26115,26001,26050,0,0,3143,0,25883
732,2019-10-02 09:00:00+08:00,25835,25929,25750,25883,0,0,489,0,4,22,2,15,37,10,4,50,4,47,16,28,0,0,0,0,0,0,0,0,2019,10,2,9,2,4,False,False,False,False,False,False,275,40,2,1,0.587785,0.809017,0.5,-0.866025,3,9,-0.951057,0.309017,-0.866025,-0.5,0,3,0.951057,-0.309017,1,6.12323e-17,5,3,-0.587785,-0.809017,0,1,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,5,3,7,8,8,3,3,3,8,3,7,1,2,4,10,6,3,0,7,3,5,2,4,1,4,3,6,3,2,3,8,1,3,5,10,25835,25929,25750,25883,0,0,489,0,25999
733,2019-10-02 11:00:00+08:00,25882,26015,25882,25999,0,0,1031,0,2,1,18,27,37,10,4,50,2,43,16,28,0,0,0,0,0,0,0,0,2019,10,2,11,2,4,False,False,False,False,False,False,275,40,1,0,0.951057,0.309017,1.22465e-16,-1,0,1,0.951057,-0.309017,-0.5,0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,9,0,-0.951057,-0.309017,0.5,0.866025,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,6,5,7,8,8,2,2,0,8,3,7,2,4,5,10,6,3,2,3,5,5,2,4,3,7,0,6,3,2,1,5,0,3,5,10,25882,26015,25882,25999,0,0,1031,0,26045
734,2019-10-02 13:00:00+08:00,25999,26087,25974,26045,0,0,5803,0,1,1,18,10,37,10,4,50,1,7,16,28,0,0,0,0,0,0,0,0,2019,10,2,13,2,4,False,False,False,False,False,False,275,40,0,2,0.951057,-0.309017,-0.5,-0.866025,0,1,0.951057,-0.309017,-0.5,0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,3,4,-0.951057,0.309017,0.866025,0.5,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,6,4,7,8,8,0,2,2,8,3,7,3,4,3,10,6,3,3,3,1,5,2,4,0,7,1,6,3,2,0,5,3,3,5,10,25999,26087,25974,26045,0,0,5803,0,25948
735,2019-10-02 15:00:00+08:00,26045,26057,25948,25948,0,0,328,0,13,1,18,26,37,10,4,50,13,1,16,28,0,0,0,0,0,0,0,0,2019,10,2,15,2,4,False,False,False,False,False,False,275,40,6,3,0.587785,-0.809017,-0.866025,-0.5,0,1,0.951057,-0.309017,-0.5,0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,8,2,-0.587785,0.809017,1,6.12323e-17,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,6,1,7,8,8,1,2,5,8,3,7,0,4,2,10,6,3,1,3,4,5,2,4,2,7,2,6,3,2,2,5,4,3,5,10,26045,26057,25948,25948,0,0,328,0,25872
736,2019-10-03 09:00:00+08:00,25674,25923,25673,25872,0,0,3574,0,0,53,41,9,37,10,4,50,0,103,4,28,0,0,0,0,0,0,0,0,2019,10,3,9,3,4,False,False,False,False,False,False,276,40,0,1,0.951057,-0.309017,0.5,-0.866025,8,11,-0.587785,0.809017,-1,-1.83697e-16,6,10,0.587785,-0.809017,0.866025,-0.5,3,3,-0.951057,0.309017,0,1,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,3,3,7,8,8,3,5,3,8,3,7,1,8,4,10,6,3,0,6,3,5,2,4,1,10,3,6,3,2,3,2,1,3,5,10,25674,25923,25673,25872,0,0,3574,0,25920
737,2019-10-03 11:00:00+08:00,25873,25981,25863,25920,0,0,1693,0,12,37,52,24,37,10,4,50,12,97,4,28,0,0,0,0,0,0,0,0,2019,10,3,11,3,4,False,False,False,False,False,False,276,40,6,0,0.587785,-0.809017,1.22465e-16,-1,6,4,0.587785,-0.809017,0,1,8,8,-0.587785,0.809017,-0.5,-0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,5,7,8,8,2,8,0,8,3,7,2,10,5,10,6,3,2,5,5,5,2,4,3,6,0,6,3,2,1,3,0,3,5,10,25873,25981,25863,25920,0,0,1693,0,26191
738,2019-10-03 13:00:00+08:00,25920,26220,25876,26191,0,0,3242,0,9,37,52,22,37,10,4,50,9,73,4,28,0,0,0,0,0,0,0,0,2019,10,3,13,3,4,False,False,False,False,False,False,276,40,4,2,1.22465e-16,-1,-0.5,-0.866025,6,4,0.587785,-0.809017,0,1,8,8,-0.587785,0.809017,-0.5,-0.866025,7,4,0,1,0.866025,0.5,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,7,4,7,8,8,0,8,2,8,3,7,3,10,3,10,6,3,3,5,1,5,2,4,0,6,1,6,3,2,0,3,3,3,5,10,25920,26220,25876,26191,0,0,3242,0,26143
739,2019-10-03 15:00:00+08:00,26191,26195,26058,26143,0,0,5985,0,11,37,52,8,37,10,4,50,11,76,4,28,0,0,0,0,0,0,0,0,2019,10,3,15,3,4,False,False,False,False,False,False,276,40,5,3,-0.587785,-0.809017,-0.866025,-0.5,6,4,0.587785,-0.809017,0,1,8,8,-0.587785,0.809017,-0.5,-0.866025,2,2,0.587785,0.809017,1,6.12323e-17,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,7,1,7,8,8,1,8,5,8,3,7,0,10,2,10,6,3,1,5,4,5,2,4,2,6,2,6,3,2,2,3,4,3,5,10,26191,26195,26058,26143,0,0,5985,0,25974
740,2019-10-04 09:00:00+08:00,26116,26175,25956,25974,0,0,3088,0,8,45,27,21,37,10,4,50,8,85,4,28,0,0,0,0,0,0,0,0,2019,10,4,9,4,4,False,False,False,False,False,False,277,40,4,1,1.22465e-16,-1,0.5,-0.866025,7,7,0,1,-0.866025,0.5,4,6,1.22465e-16,-1,0.5,-0.866025,7,3,0,1,0,1,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,1,3,7,8,8,3,9,3,8,3,7,1,0,4,10,6,3,0,1,3,5,2,4,1,11,3,6,3,2,3,9,1,3,5,10,26116,26175,25956,25974,0,0,3088,0,25984
741,2019-10-04 11:00:00+08:00,25973,25984,25888,25984,0,0,3743,0,10,24,46,6,37,10,4,50,10,88,4,28,0,0,0,0,0,0,0,0,2019,10,4,11,4,4,False,False,False,False,False,False,277,40,5,0,-0.587785,-0.809017,1.22465e-16,-1,4,0,1.22465e-16,-1,0.5,0.866025,7,9,0,1,-0.866025,-0.5,2,0,0.587785,0.809017,0.5,0.866025,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,11,5,7,8,8,2,0,0,8,3,7,2,11,5,10,6,3,2,9,5,5,2,4,3,1,0,6,3,2,1,1,0,3,5,10,25973,25984,25888,25984,0,0,3743,0,25708
742,2019-10-04 13:00:00+08:00,25983,26033,25566,25708,0,0,1062,0,19,24,46,4,37,10,4,50,19,52,4,28,0,0,0,0,0,0,0,0,2019,10,4,13,4,4,False,False,False,False,False,False,277,40,9,2,-0.951057,-0.309017,-0.5,-0.866025,4,0,1.22465e-16,-1,0.5,0.866025,7,9,0,1,-0.866025,-0.5,1,4,0.951057,0.309017,0.866025,0.5,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,11,4,7,8,8,0,0,2,8,3,7,3,11,3,10,6,3,3,9,1,5,2,4,0,1,1,6,3,2,0,1,3,3,5,10,25983,26033,25566,25708,0,0,1062,0,25783
743,2019-10-04 15:00:00+08:00,25709,25895,25673,25783,0,0,381,0,7,24,46,2,37,10,4,50,7,48,4,28,0,0,0,0,0,0,0,0,2019,10,4,15,4,4,False,False,False,False,False,False,277,40,3,3,-0.951057,0.309017,-0.866025,-0.5,4,0,1.22465e-16,-1,0.5,0.866025,7,9,0,1,-0.866025,-0.5,0,2,0.951057,-0.309017,1,6.12323e-17,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,11,1,7,8,8,1,0,5,8,3,7,0,11,2,10,6,3,1,9,4,5,2,4,2,1,2,6,3,2,2,1,4,3,5,10,25709,25895,25673,25783,0,0,381,0,26178
744,2019-10-08 09:00:00+08:00,25880,26183,25693,26178,0,0,1784,0,0,38,53,9,37,10,4,50,0,75,40,28,0,0,0,0,0,0,0,0,2019,10,8,9,1,4,False,False,False,False,False,False,281,41,0,1,0.951057,-0.309017,0.5,-0.866025,6,5,0.587785,-0.809017,0.866025,0.5,8,11,-0.587785,0.809017,-1,-1.83697e-16,3,3,-0.951057,0.309017,0,1,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,10,3,7,8,8,3,4,3,8,3,7,1,7,4,10,6,3,0,2,3,5,2,4,1,3,3,6,3,2,3,6,1,3,5,10,25880,26183,25693,26178,0,0,1784,0,26012
745,2019-10-08 11:00:00+08:00,26177,26202,26001,26012,0,0,926,0,12,51,37,24,37,10,4,50,12,82,40,28,0,0,0,0,0,0,0,0,2019,10,8,11,1,4,False,False,False,False,False,False,281,41,6,0,0.587785,-0.809017,1.22465e-16,-1,8,6,-0.587785,0.809017,0.5,-0.866025,6,4,0.587785,-0.809017,0,1,8,0,-0.587785,0.809017,0.5,0.866025,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,8,5,7,8,8,2,7,0,8,3,7,2,3,5,10,6,3,2,4,5,5,2,4,3,2,0,6,3,2,1,10,0,3,5,10,26177,26202,26001,26012,0,0,926,0,25953
746,2019-10-08 13:00:00+08:00,26013,26024,25896,25953,0,0,3394,0,9,51,37,22,37,10,4,50,9,106,40,28,0,0,0,0,0,0,0,0,2019,10,8,13,1,4,False,False,False,False,False,False,281,41,4,2,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,6,4,0.587785,-0.809017,0,1,7,4,0,1,0.866025,0.5,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,8,4,7,8,8,0,7,2,8,3,7,3,3,3,10,6,3,3,4,1,5,2,4,0,2,1,6,3,2,0,10,3,3,5,10,26013,26024,25896,25953,0,0,3394,0,25867
747,2019-10-08 15:00:00+08:00,25953,25971,25840,25867,0,0,6152,0,11,51,37,8,37,10,4,50,11,102,40,28,0,0,0,0,0,0,0,0,2019,10,8,15,1,4,False,False,False,False,False,False,281,41,5,3,-0.587785,-0.809017,-0.866025,-0.5,8,6,-0.587785,0.809017,0.5,-0.866025,6,4,0.587785,-0.809017,0,1,2,2,0.587785,0.809017,1,6.12323e-17,6,4,0.587785,-0.809017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,8,1,7,8,8,1,7,5,8,3,7,0,3,2,10,6,3,1,4,4,5,2,4,2,2,2,6,3,2,2,10,4,3,5,10,25953,25971,25840,25867,0,0,6152,0,25760
748,2019-10-09 09:00:00+08:00,25710,25869,25651,25760,0,0,3043,0,8,26,45,21,45,10,4,26,8,58,91,28,0,0,0,0,0,0,0,0,2019,10,9,9,2,4,False,False,False,False,False,False,282,41,4,1,1.22465e-16,-1,0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,7,7,0,1,-0.866025,0.5,7,3,0,1,0,1,7,7,0,1,-0.866025,0.5,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,4,3,1,8,4,3,10,3,9,3,10,1,6,4,0,6,6,0,8,3,1,2,8,1,5,3,11,3,5,3,7,1,9,5,7,25710,25869,25651,25760,0,0,3043,0,25710
