,time,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
base_year_pillar_minus_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cs_base_hour_current_hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cs_base_hour_current_day,-0.00267785,,,0.0877835,,-0.00446462,-0.0184739,-0.007117,-0.00306707,0.003667,-0.00482563,0.00954933,-0.000192049,0.00168305,-0.033928,0.00328517,-0.005962,,,,,,,,,-0.0130852,-0.00587016,,0.0143061,-0.0140622,0.010718,-0.00511386,-0.0349175,0.022131,,0.0439651,-0.0135042,-0.0182029,-0.00446462,,-0.00180245,0.0024399,,,0.0184966,-0.409805,-0.00124821,-0.00442707,0.211842,0.285465,-0.0116346,0.194865,0.00124821,0.00442707,-0.176389,-0.248757,-0.00209789,-0.0057292,0.00180245,-0.0024399,0.0057292,0.0115777,0.00298758,0.0034861,-0.0126821,0.0226817,0.00896361,-0.010971,-0.00510894,-0.00182204,-0.00990288,-0.0153442,-0.0181825,0.0107868,0.00776524,-0.00367995,0.00990288,0.0153442,0.0124126,-0.013847,0.000880687,-0.00941678,0.0126821,-0.0226817,-0.00043414,0.0104766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.0057292,0.00733583,0.0033769,0.023708,,-0.69241,0.0057292,-0.00481159,-0.0108715,-0.0198963,,0.664834,-0.0057292,-0.000295368,0.00222741,0.014864,,0.319816,-0.0057292,0.000624546,-0.00241012,-0.00018608,,-0.873006,0.0057292,-0.0135154,-0.000290203,-0.0144797,,-0.492395,0.0057292,0.00355664,-0.00878521,-0.0117698,,,0.0877835,,0.00879438
cs_base_hour_current_hour_minus,-0.15605,,,-0.02533,,-0.0121961,-7.37639e-06,0.00334659,0.17169,0.0685299,0.134646,0.0606014,-0.00306402,0.00482927,-0.000558867,-0.0340381,0.161205,,,,,,,,,0.0329411,0.00775886,,0.00250177,0.0354772,-0.00387816,-0.0153793,-0.00951659,-0.0084833,,0.00167943,0.0326468,0.0305386,-0.0121961,,-0.00351033,0.00733592,,,-0.00151646,0.0157277,0.00185306,-0.0226297,-0.00574641,-0.00541994,0.0032588,-0.00245246,-0.00185306,0.0226297,0.00462351,0.00907158,-0.00295419,1,0.00351033,-0.00733592,-1,-0.656028,0.0674342,0.0224419,-0.0168905,0.020382,-0.030978,0.0108633,0.187359,0.248252,-0.0102628,0.121164,0.160971,0.100258,0.0581008,0.230199,0.0102628,-0.121164,-0.232781,-0.403035,-0.00380328,-0.00738481,0.0168905,-0.020382,0.022887,-0.0133725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0057292,1,-0.0082342,-0.297357,-0.00298097,,0.00188627,-1,-0.00831926,0.228454,0.00439291,,-0.0129428,1,-0.00653776,-0.137701,0.000931335,,-0.0102886,1,-0.0110729,-0.491664,0.00464396,,0.00439976,-1,0.014876,0.628831,-0.00370539,,0.0119685,-1,-0.0032812,0.154262,-0.000661745,,,-0.02533,,0.0378856
cs_base_hour_current_month,0.0115457,,,-0.0226296,,-0.00276968,0.00364243,0.0070274,-0.00108292,-0.040978,-0.049084,0.0120909,0.0501091,0.00711769,0.00404015,-0.0555049,-0.0963855,,,,,,,,,0.0547591,-0.0800707,,0.00144792,0.0700301,-0.00196884,-0.0117522,-0.0581862,-0.0465923,,-0.0226792,0.0496886,0.0535318,-0.00276968,,0.00073556,0.00720844,,,0.00298389,0.0083833,0.00650348,0.00936653,-0.0129049,-0.0119637,0.00704895,-1.4756e-05,-0.00650348,-0.00936653,0.0238572,0.00808689,0.000360119,-0.0082342,-0.00073556,-0.00720844,0.0082342,-0.00841333,-0.00497611,-0.408837,0.0409936,-0.0300736,0.235377,0.276596,-0.0450713,0.00169169,0.0267439,0.00554436,0.0209375,-0.0255573,0.0122212,0.00988394,-0.0267439,-0.00554436,-0.0161516,0.00743407,0.0392722,0.228715,-0.0409936,0.0300736,-0.212901,-0.240541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00733583,-0.0082342,1,0.03069,-0.0355071,,-0.0121818,0.0082342,-0.694271,-0.0287819,-0.00346623,,-0.00595544,-0.0082342,0.665446,0.0262442,0.0927169,,-0.0102989,-0.0082342,0.316953,0.0211045,0.225404,,-0.00217945,0.0082342,-0.876613,-0.037639,-0.0268368,,-0.00134394,0.0082342,-0.48405,-0.0179479,-0.164949,,,-0.0226296,,0.00803923
cs_base_hour_current_year,-0.156494,,,0.00835465,,0.00937214,-0.000916732,8.95914e-06,-0.0503968,-0.0781586,0.205103,-0.625936,0.0375462,0.0100049,-0.000138601,0.00997288,-0.000184706,,,,,,,,,-0.0634146,-0.0202892,,0.0140565,-0.0651892,0.0067461,-0.0105069,0.0366403,0.00451341,,-0.000828521,-0.0653427,-0.0728486,0.00937214,,0.00126306,0.00980433,,,-7.00812e-05,-0.00754028,-0.00198703,0.00840514,0.00758452,-0.00782439,0.00110017,-0.00864582,0.00198703,-0.00840514,-0.00265526,0.00596998,0.00154481,-0.297357,-0.00126306,-0.00980433,0.297357,0.36418,-0.0769612,-0.024317,0.0724248,0.0327323,0.0298472,-0.0370854,0.192952,-0.246236,-0.499547,-0.114148,-0.16858,0.355979,-0.630059,-0.0464198,0.499547,0.114148,0.43505,-0.302799,0.0394829,-0.00466698,-0.0724248,-0.0327323,-0.0446036,0.0241555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033769,-0.297357,0.03069,1,0.0103894,,0.00303917,0.297357,-0.0108312,-0.798815,-0.0181892,,0.0001083,-0.297357,0.00527744,0.682546,-0.00562699,,0.00151889,-0.297357,0.0343317,0.288881,0.0111875,,-0.00484499,0.297357,-0.0481413,-0.868361,-0.0119846,,0.000332654,0.297357,0.00282175,-0.525561,-0.0082261,,,0.00835465,,0.19117
cs_base_hour_current_month_minus,-0.0297133,,,0.0373026,,0.00213934,0.0248162,0.00239372,-0.00143795,0.00465976,0.0401531,0.0179223,-0.0174573,0.0147783,0.023634,-0.0261935,0.108906,,,,,,,,,0.0308027,0.0394044,,0.00587568,0.0276524,-0.00515742,0.0066431,0.0571438,0.0356518,,-0.0372712,0.0325144,0.0382142,0.00213934,,0.000464109,0.014449,,,0.0259566,-0.00988372,-0.024969,0.00476066,0.0154792,0.0282134,0.000918016,0.0178535,0.024969,-0.00476066,-0.0331915,-0.0221683,-0.000931301,-0.00298097,-0.000464109,-0.014449,0.00298097,0.0237223,-0.00144205,0.212738,-0.0494363,0.00347186,-0.203955,-0.25767,0.0429944,-0.053219,-0.0271306,-0.0117388,0.00203473,0.0253806,0.0198142,-0.00169806,0.0271306,0.0117388,-0.0361253,-0.02756,0.0250749,-0.414167,0.0494363,-0.00347186,0.237438,0.285699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023708,-0.00298097,-0.0355071,0.0103894,1,,-0.0078851,0.00298097,-0.00704182,-0.0334442,-0.693757,,0.0286668,-0.00298097,0.0871396,0.0277881,0.670518,,-0.001998,-0.00298097,0.23289,0.0161344,0.323551,,-0.0148194,0.00298097,-0.0313408,0.00314774,-0.874953,,-0.0130346,0.00298097,-0.162697,-0.0298478,-0.496977,,,0.0373026,,0.0496476
cs_base_day_current_hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cs_base_day_current_day,-0.00507857,,,-0.0468473,,0.00113628,0.00545058,0.0342423,0.00302436,-0.0196636,0.00852987,-0.0130318,0.00730006,0.00599207,0.00967073,-0.0184878,-0.00384903,,,,,,,,,0.00880364,-0.00193525,,-0.00604494,0.00862256,0.00799822,-0.013044,0.0445823,-0.0154307,,-0.0293209,0.00869998,0.00876003,0.00113628,,0.00190179,0.00619407,,,-0.018691,0.26832,0.00087614,0.00370808,0.334792,-0.130898,0.0117974,0.132096,-0.00087614,-0.00370808,-0.292514,0.108347,0.00273563,0.00188627,-0.00190179,-0.00619407,-0.00188627,-0.0010741,-0.0197663,0.0035114,0.0231667,-0.00777436,-0.0088332,0.00756695,0.00857492,-0.00135689,0.00300148,0.0174956,0.0186597,-0.000254379,-0.0106703,0.0094414,-0.00300148,-0.0174956,-0.0151999,0.00128365,0.00679913,0.00634541,-0.0231667,0.00777436,0.00323909,-0.000236733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69241,0.00188627,-0.0121818,0.00303917,-0.0078851,,1,-0.00188627,0.0100595,0.00381902,0.0106164,,-0.485476,0.00188627,-0.00840676,-0.000482448,-0.0020348,,-0.489587,0.00188627,-0.00661739,-0.00478858,0.00306251,,0.581573,-0.00188627,0.0161099,-0.00252753,0.00436714,,0.662295,-0.00188627,0.00628324,0.00844001,0.00524782,,,-0.0468473,,-0.000168637
cs_base_day_current_hour_minus,0.15605,,,0.02533,,0.0121961,7.37639e-06,-0.00334659,-0.17169,-0.0685299,-0.134646,-0.0606014,0.00306402,-0.00482927,0.000558867,0.0340381,-0.161205,,,,,,,,,-0.0329411,-0.00775886,,-0.00250177,-0.0354772,0.00387816,0.0153793,0.00951659,0.0084833,,-0.00167943,-0.0326468,-0.0305386,0.0121961,,0.00351033,-0.00733592,,,0.00151646,-0.0157277,-0.00185306,0.0226297,0.00574641,0.00541994,-0.0032588,0.00245246,0.00185306,-0.0226297,-0.00462351,-0.00907158,0.00295419,-1,-0.00351033,0.00733592,1,0.656028,-0.0674342,-0.0224419,0.0168905,-0.020382,0.030978,-0.0108633,-0.187359,-0.248252,0.0102628,-0.121164,-0.160971,-0.100258,-0.0581008,-0.230199,-0.0102628,0.121164,0.232781,0.403035,0.00380328,0.00738481,-0.0168905,0.020382,-0.022887,0.0133725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057292,-1,0.0082342,0.297357,0.00298097,,-0.00188627,1,0.00831926,-0.228454,-0.00439291,,0.0129428,-1,0.00653776,0.137701,-0.000931335,,0.0102886,-1,0.0110729,0.491664,-0.00464396,,-0.00439976,1,-0.014876,-0.628831,0.00370539,,-0.0119685,1,0.0032812,-0.154262,0.000661745,,,0.02533,,-0.0378856
cs_base_day_current_month,0.00880579,,,0.0587717,,-0.00359185,-0.00012056,-0.012638,0.00576271,0.0420653,0.130821,-0.093038,0.0261164,-0.00449547,0.0013706,0.0608266,0.0638182,,,,,,,,,-0.12546,0.0166162,,0.0101401,-0.157402,-0.00860516,0.0144782,0.00886242,0.0553087,,0.0669315,-0.12445,-0.135807,-0.00359185,,0.00686029,-0.0064847,,,0.00094183,-0.0113186,-0.00323647,-0.00504592,0.0145923,0.0045422,-0.0125593,0.000848549,0.00323647,0.00504592,-0.0283719,0.00155293,0.00732398,-0.00831926,-0.00686029,0.0064847,0.00831926,0.0127079,0.0174337,0.278076,-0.0254698,-0.0385,0.313494,-0.143001,0.119785,-0.0578956,-0.166508,0.0112935,-0.0205058,0.131049,-0.0970394,0.0156454,0.166508,-0.0112935,0.0124109,-0.0863287,0.0101374,0.102189,0.0254698,0.0385,-0.263024,0.132582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00481159,-0.00831926,-0.694271,-0.0108312,-0.00704182,,0.0100595,0.00831926,1,0.0268569,0.00271349,,-0.00404994,-0.00831926,-0.501592,0.0103202,-0.159377,,-0.001685,-0.00831926,-0.492911,-0.0456147,-0.188924,,0.00550621,0.00831926,0.58334,0.0420732,0.0762658,,0.00898108,0.00831926,0.667684,0.00648873,0.101377,,,0.0587717,,0.0172418
cs_base_day_current_year,0.0109677,,,-0.0104435,,-0.00683821,0.000573409,0.000714531,0.038038,0.0721974,-0.290231,0.208819,-0.0327331,-0.00502697,0.00158233,0.00703667,-0.167437,,,,,,,,,0.0183012,0.0105573,,-0.0184763,0.0157815,-0.00108786,0.0105255,-0.0340834,0.0129305,,0.00557925,0.0198617,0.0285187,-0.00683821,,-0.00173691,-0.00444038,,,0.00042644,0.00240633,0.00166747,-0.0100655,-0.0119999,0.0107697,0.00015619,0.00224391,-0.00166747,0.0100655,0.00669763,-0.00392761,-0.00187795,0.228454,0.00173691,0.00444038,-0.228454,-0.323091,0.0698912,0.0325186,-0.0769538,-0.0502096,0.00675834,0.011918,-0.30972,0.343113,0.40906,0.509434,0.588279,-0.176577,0.238666,0.364604,-0.40906,-0.509434,-0.516204,0.237582,-0.0395434,0.0561213,0.0769538,0.0502096,-0.0451598,-0.0363091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0108715,0.228454,-0.0287819,-0.798815,-0.0334442,,0.00381902,-0.228454,0.0268569,1,-0.0141401,,-0.00763846,0.228454,-0.0154913,-0.597506,-0.0110905,,-0.00807373,0.228454,-0.0455134,-0.473161,-0.00120911,,0.0154534,-0.228454,0.0359055,0.644613,0.0368915,,0.00502878,-0.228454,0.019054,0.75804,-0.0133284,,,-0.0104435,,-0.0783922
cs_base_day_current_month_minus,-0.0311754,,,-0.0396362,,-0.00995932,-0.00924241,-0.0162295,-0.00695899,0.0622061,-0.0187268,0.0678058,0.0289521,-0.0222747,-0.0108403,0.0243083,0.0262879,,,,,,,,,0.127576,-0.000895308,,-0.00495929,0.144593,-0.0169903,-0.0082687,-0.0770469,-0.0412042,,0.00764985,0.126605,0.125105,-0.00995932,,-0.00921777,-0.0190725,,,-0.0114876,0.0210354,0.0107077,-0.00710889,-0.0115871,-0.0302553,-0.0140862,-0.0225218,-0.0107077,0.00710889,0.0271927,0.028798,-0.00784241,0.00439291,0.00921777,0.0190725,-0.00439291,0.0178273,0.0411229,0.119974,0.020762,0.0707828,-0.261885,0.108239,-0.0125414,-0.00685466,0.081343,0.00238536,0.00720568,-0.0428199,0.0757419,-0.0214963,-0.081343,-0.00238536,-0.0394039,0.0261723,0.000206956,0.268494,-0.020762,-0.0707828,0.306968,-0.125617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0198963,0.00439291,-0.00346623,-0.0181892,-0.693757,,0.0106164,-0.00439291,0.00271349,-0.0141401,1,,-0.0217161,0.00439291,-0.178497,-0.0400013,-0.486678,,0.00434257,0.00439291,-0.181597,-0.00416506,-0.488419,,0.00560845,-0.00439291,0.0578907,0.0196488,0.586054,,0.0114956,-0.00439291,0.124271,0.0181702,0.66066,,,-0.0396362,,0.00745084
cs_base_hour_minus_current_hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cs_base_hour_minus_current_day,-0.0025842,,,0.019216,,-0.00329197,-0.0204611,-0.000564795,-0.00474624,0.00840881,-0.00803063,0.0122668,-0.0103732,-0.000281391,-0.0480395,0.0117681,0.00212466,,,,,,,,,-0.0126751,-0.0091491,,0.00949685,-0.0130269,0.00897481,-0.00987265,-0.0285367,0.021811,,0.00326531,-0.0134534,-0.0135116,-0.00329197,,-0.00217883,0.000383274,,,0.0181653,-0.356587,-0.00113677,-0.00884006,0.119484,0.341837,-0.0122445,0.226412,0.00113677,0.00884006,-0.0965525,-0.297343,-0.0025239,-0.0129428,0.00217883,-0.000383274,0.0129428,0.0174676,0.00736684,0.0123524,-0.0187032,0.0289138,-0.00260949,-0.0171309,-0.00797405,-0.00901353,-0.00873076,-0.0158916,-0.0177827,0.00845139,0.0114072,-0.0133685,0.00873076,0.0158916,0.0120704,-0.00825265,-0.00872555,-0.0190921,0.0187032,-0.0289138,0.0101359,0.0143279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664834,-0.0129428,-0.00595544,0.0001083,0.0286668,,-0.485476,0.0129428,-0.00404994,-0.00763846,-0.0217161,,1,-0.0129428,-0.0105886,0.00101965,0.0176453,,0.575542,-0.0129428,-0.00207183,0.00367589,-0.00172604,,-0.486031,0.0129428,-0.000387369,-0.000229908,-0.017775,,-0.874585,0.0129428,0.0075093,-0.00829046,-0.010829,,,0.019216,,0.0082417
cs_base_hour_minus_current_hour_minus,-0.15605,,,-0.02533,,-0.0121961,-7.37639e-06,0.00334659,0.17169,0.0685299,0.134646,0.0606014,-0.00306402,0.00482927,-0.000558867,-0.0340381,0.161205,,,,,,,,,0.0329411,0.00775886,,0.00250177,0.0354772,-0.00387816,-0.0153793,-0.00951659,-0.0084833,,0.00167943,0.0326468,0.0305386,-0.0121961,,-0.00351033,0.00733592,,,-0.00151646,0.0157277,0.00185306,-0.0226297,-0.00574641,-0.00541994,0.0032588,-0.00245246,-0.00185306,0.0226297,0.00462351,0.00907158,-0.00295419,1,0.00351033,-0.00733592,-1,-0.656028,0.0674342,0.0224419,-0.0168905,0.020382,-0.030978,0.0108633,0.187359,0.248252,-0.0102628,0.121164,0.160971,0.100258,0.0581008,0.230199,0.0102628,-0.121164,-0.232781,-0.403035,-0.00380328,-0.00738481,0.0168905,-0.020382,0.022887,-0.0133725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0057292,1,-0.0082342,-0.297357,-0.00298097,,0.00188627,-1,-0.00831926,0.228454,0.00439291,,-0.0129428,1,-0.00653776,-0.137701,0.000931335,,-0.0102886,1,-0.0110729,-0.491664,0.00464396,,0.00439976,-1,0.014876,0.628831,-0.00370539,,0.0119685,-1,-0.0032812,0.154262,-0.000661745,,,-0.02533,,0.0378856
cs_base_hour_minus_current_month,0.0193211,,,-0.0348035,,0.00632548,-0.00528205,0.00252048,0.0056472,-0.0608551,-0.150622,0.117907,0.0576967,0.000280614,-0.00468527,-0.0578721,-0.126844,,,,,,,,,0.135947,-0.0487764,,0.00704033,0.115696,-0.0497365,-0.00881731,-0.0077572,0.0566638,,0.00778278,0.132506,0.13098,0.00632548,,0.00701274,-0.00244613,,,-0.00577718,0.00547803,0.00736004,0.00761339,-0.0164225,-0.00712908,0.00216482,0.000922436,-0.00736004,-0.00761339,0.0253955,0.0080963,0.00689099,-0.00653776,-0.00701274,0.00244613,0.00653776,-0.0161244,-0.0224262,-0.367324,0.0519014,-0.0316251,0.142265,0.336438,-0.140266,0.0681209,0.197023,0.00712273,0.0242377,-0.154869,0.123773,-0.0232062,-0.197023,-0.00712273,-0.00885915,0.118241,0.0392672,0.258289,-0.0519014,0.0316251,-0.133696,-0.293109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000295368,-0.00653776,0.665446,0.00527744,0.0871396,,-0.00840676,0.00653776,-0.501592,-0.0154913,-0.178497,,-0.0105886,-0.00653776,1,-0.0278912,-0.0390765,,-0.00578138,-0.00653776,0.581188,0.0504896,0.0640776,,0.00118388,0.00653776,-0.493223,-0.0482061,-0.156229,,0.00152727,0.00653776,-0.874842,0.00955477,-0.0357972,,,-0.0348035,,-0.0106861
